city,review_count,name,neighbourhood,type,business_id,full_address,state,longitude,stars,latitude,open,categories
Scottsdale,4,Luc's,[],business,Qif8U7-p8PVK5kDtvR62uQ,"El Pedregal 34505 N Scottsdale Rd Scottsdale, AZ 85377",AZ,-111.9149875,4,33.8232982,FALSE,"[u'Tapas Bars', u'American (New)', u'Restaurants']"
Phoenix,4,Boston Market,[],business,fsQFHGMbqWf7MT6KYMuJxQ,"4716 E Ray Rd Phoenix, AZ 85044",AZ,-111.982787,4,33.320241,TRUE,"[u'American (Traditional)', u'Comfort Food', u'Barbeque', u'Restaurants']"
Phoenix,22,Blue Sage,[],business,Oq3JpmsRsNVKbwKScAP-nw,"5350 E Marriott Dr Phoenix, AZ 85073",AZ,-111.966112,3.5,33.683479,TRUE,"[u'American (New)', u'Restaurants']"
Phoenix,44,Gallagher's Sports Grill,[],business,F-ykHfGY9lWr12OJ_Ofy7A,"7575 N 16th St Phoenix, AZ 85020",AZ,-112.047023,3,33.546608,TRUE,"[u'Bars', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife']"
Phoenix,3,Domino's Pizza,[],business,fyy4WNuchHJBa2zH6L8QQw,"751 E Union Hls Dr Ste 1 Phoenix, AZ 85024",AZ,-112.0638772,2.5,33.6548578,TRUE,"[u'Pizza', u'Restaurants']"
Chandler,58,Tien Wong Hot Pot,[],business,28ycqW56i70yM_C0ejNv9w,"2330 N Alma School Rd Ste 118 Chandler, AZ 85224",AZ,-111.860002,4,33.33985,TRUE,"[u'Soup', u'Taiwanese', u'Chinese', u'Restaurants']"
Goodyear,16,Golden Corral,[],business,MpFziuV66BreNV1VMCYs9g,"420 N Dysart Rd Goodyear, AZ 85338",AZ,-112.3415813,3,33.4511554,TRUE,"[u'Buffets', u'Restaurants']"
Chandler,38,Jason's Deli,[],business,8kunNClZ1AD0Rj5bDiFdrQ,"7230 W Ray Rd Chandler, AZ 85226",AZ,-111.967898,3.5,33.321216,TRUE,"[u'Delis', u'Restaurants']"
Fort McDowell,13,Red Rock Buffet,[],business,n0OIZOmu5rOWSJ0-l4b6mw,"10424 N Fort McDowell Rd Fort McDowell, AZ 85264",AZ,-111.6787751,3,33.5824603,TRUE,"[u'Buffets', u'Restaurants']"
Phoenix,27,Taste of India,[],business,vA9aCw2kTgN8p2SLdm2mDA,"1609 E Bell Rd Phoenix, AZ 85022",AZ,-112.0477329,2.5,33.6403314,TRUE,"[u'Pakistani', u'Indian', u'Restaurants']"
Mesa,4,Ned's Krazy Sub,[],business,VyJSC_gG0oJedoGyoOHLMQ,"1927 N Gilbert Rd Mesa, AZ 85203",AZ,-111.7875664,4,33.4503349,TRUE,"[u'Sandwiches', u'Restaurants']"
Glendale,16,Golden Rice Express,[],business,nOb5CUmPsVFV9PCKOpgcFw,"5835 W Thunderbird Rd Glendale, AZ 85306",AZ,-112.1844695,4,33.6106166,TRUE,"[u'Chinese', u'Restaurants']"
Phoenix,5,Circa 1900,[],business,eOug4Lp-b5-jrtkoLMQq2g,"628 E Adams St. Phoenix, AZ 85004",AZ,-112.0656259,3.5,33.4493777,FALSE,"[u'American (New)', u'Restaurants']"
Cave Creek,109,Binkley's,[],business,yJMLD-6AggZNdC-GonVBsA,"6920 E Cave Creek Rd Cave Creek, AZ 85331",AZ,-111.9317707,4.5,33.8303701,TRUE,"[u'American (New)', u'Restaurants']"
Phoenix,6,Downtown Pizza Lounge,[],business,9Nb0OOBSMbJ76hngCYjKuw,"144 E Washington St Phoenix, AZ 85004",AZ,-112.0714244,3.5,33.448402,TRUE,"[u'Pizza', u'Restaurants']"
Tempe,6,Rolling Hills Golf Course,[],business,vi3TSM3KR-OW7LlHJ6QmEQ,"1415 N Mill Ave Tempe, AZ 85281",AZ,-111.9481945,4,33.4449783,TRUE,"[u'Active Life', u'American (Traditional)', u'Golf', u'Restaurants']"
Phoenix,13,La Frontera,[],business,adPVJMkRrS8_3VHQKw5-qw,"151 N 16th St Phoenix, AZ 85034",AZ,-112.0477155,4,33.449528,TRUE,"[u'Mexican', u'Restaurants']"
Scottsdale,11,J&M Fish Market,[],business,RxYntP8Gsu9hH6gtGjQGVw,"7049 E McDowell Rd Scottsdale, AZ 85257",AZ,-111.9284427,3.5,33.46527078,TRUE,"[u'Food', u'Seafood', u'Seafood Markets', u'Specialty Food', u'Barbeque', u'Restaurants']"
Surprise,6,Coco's Family Restaurant,[],business,4tncsL-je3tcBhg-uppJVQ,"15955 W Clearwater Blvd Surprise, AZ 85374",AZ,-112.4015838,3,33.6650405,TRUE,"[u'Bakeries', u'Food', u'American (Traditional)', u'Restaurants']"
Gilbert,28,Fox and Hound Pub & Grille,[],business,EzAen1_nwVuiWPKBj9HUpQ,"1017 E Baseline Rd Gilbert, AZ 85233",AZ,-111.8115838,3,33.378718,TRUE,"[u'Nightlife', u'Bars', u'American (Traditional)', u'Sports Bars', u'Restaurants']"
Phoenix,4,Subway,[],business,5jpFRzXrx9FGH8qgQ0z9-A,"2330 W Happy Valley Rd #1025 Phoenix, AZ 85085",AZ,-112.1107806,3.5,33.712991,TRUE,"[u'Sandwiches', u'Restaurants']"
Scottsdale,73,The Melting Pot,[],business,pQAIM21Yw4eNdbha2Rxkcg,"8260 N Hayden Rd Scottsdale, AZ 85258",AZ,-111.8989972,3.5,33.5559206,TRUE,"[u'Fondue', u'Restaurants']"
Scottsdale,4,Kabob Inn,[],business,YnuW1Wy-c5tb0LOJV1iGHA,"14880 N Northsight Blvd Ste 103 Scottsdale, AZ 85260",AZ,-111.8978162,3,33.6182525,FALSE,"[u'Middle Eastern', u'Restaurants']"
Chandler,35,Majerle's Sports Grill,[],business,maB4VHseFUY2TmPtAQnB9Q,"Chandler Fashion Center 3095 W Chandler Blvd Chandler, AZ 85226",AZ,-111.900786,3,33.300506,TRUE,"[u'American (New)', u'Restaurants']"
Tempe,90,Sahara Middle Eastern Restaurant,[],business,tyETqrYijm3cY4noCwl9Ww,"1804 E Southern Ave Ste 1 Tempe, AZ 85282",AZ,-111.9080584,4.5,33.3931628,TRUE,"[u'Middle Eastern', u'Restaurants']"
Scottsdale,25,Sesame Inn Carefree,[],business,6PFPQeCM-XDrZRy0DHV2Yw,"34482 N Scottsdale Rd Scottsdale, AZ 85262",AZ,-111.9278114,3.5,33.7975574,TRUE,"[u'Chinese', u'Restaurants']"
Phoenix,3,Subway,[],business,faEvaCUMdOaBfXnDHHDrOQ,"4340 E Indian School Rd Ste 21 Phoenix, AZ 85018",AZ,-111.9884173,4.5,33.4952769,TRUE,"[u'Fast Food', u'Sandwiches', u'Restaurants']"
Phoenix,14,Tacos Sahuayo,[],business,8dlyEiypNYB0sVfdzQll3A,"2320 N 32nd St Phoenix, AZ 85008",AZ,-112.01336,4.5,33.473832,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,110,Zen 32,[],business,NDKkce5Au-o_OhIt5f2ZBg,"3160 E Camelback Rd Phoenix, AZ 85016",AZ,-112.01408,3,33.5100455,FALSE,"[u'Sushi Bars', u'Japanese', u'Restaurants']"
Chandler,7,Szechuan Palace,[],business,rOHs19lhPWXiuPMHzNbJZg,"2386 N Alma School Rd Chandler, AZ 85224",AZ,-111.859515,4,33.34024346,TRUE,"[u'Chinese', u'Restaurants']"
Surprise,7,Rubio's Fresh Mexican Grill,[],business,ZXvxDxhNz8XSe59oj2QlZg,"13736 West Bell Rd Surprise, AZ 85374",AZ,-112.354406,4,33.6387136,FALSE,"[u'Mexican', u'Restaurants']"
Phoenix,6,Rumbi Island Grill,[],business,EOCQ5E0lakUyBvUH0L9--g,"4280 E Indian School Rd Phoenix, AZ 85018",AZ,-111.9891629,3,33.4950886,FALSE,"[u'Caribbean', u'Hawaiian', u'Restaurants']"
Phoenix,104,La Piccola Cucina,[],business,NNGJQF3WeIHzGzweCpZ-VA,"2241 N 7th St Phoenix, AZ 85006",AZ,-112.064752,3.5,33.472674,TRUE,"[u'Restaurants', u'Italian']"
Phoenix,94,Maxim Restaurant,[],business,XbVqzUHS3c9FhG4lI13c3Q,"3424 N 19th Ave Phoenix, AZ 85015",AZ,-112.1001451,4,33.488527,TRUE,"[u'Vietnamese', u'Chinese', u'Restaurants']"
Scottsdale,4,McDonald's,[],business,_sppJb0durssEnD1fs94mw,"6335 E Greenway Scottsdale, AZ 85254",AZ,-111.9436496,2.5,33.6255226,TRUE,"[u'Burgers', u'Fast Food', u'Restaurants']"
Scottsdale,71,YC's Mongolian Grill,[],business,VEojEXbJ81eiPLSSF9jNEQ,"9120 E Indian Bend Scottsdale, AZ 85256",AZ,-111.8852673,4,33.5403655,TRUE,"[u'Asian Fusion', u'Mongolian', u'Restaurants']"
Scottsdale,441,The Mission,[],business,YKOvlBNkF4KpUP9q7x862w,"3815 N Brown Ave Scottsdale, AZ 85251",AZ,-111.9245517,4,33.4922985,TRUE,"[u'Latin American', u'Restaurants']"
Phoenix,84,Zoes Kitchen,[],business,trAvQPp7gps0Btk-2AmLpw,"521 W McDowell Phoenix, AZ 85003",AZ,-112.0816756,3,33.4656695,TRUE,"[u'Mediterranean', u'Greek', u'Southern', u'Restaurants']"
Scottsdale,11,Willows Restaurant,[],business,oRqBAYtcBYZHXA7G8FlPaA,"Casino Arizona 524 N 92nd St Scottsdale, AZ 85256",AZ,-111.8210866,3.5,33.5013596,TRUE,"[u'American (Traditional)', u'Restaurants']"
Phoenix,3,Papa John's Pizza,[],business,R7SVavAsjzN3wy825PiOEg,"5930 W McDowell Road Phoenix, AZ 85035",AZ,-112.188328,1,33.466415,TRUE,"[u'Restaurants', u'Pizza', u'Italian']"
Chandler,18,Barrio Fiesta of Manila,[],business,b4hI0x_vgagZyF_D-OqCLA,"941 W Elliot Rd Chandler, AZ 85224",AZ,-111.8576517,3,33.3497229,FALSE,"[u'Buffets', u'Filipino', u'Restaurants']"
Gilbert,23,Someburros,[],business,zXg2O_QnpHQVD7e1azAu_w,"1335 E Baseline Rd Gilbert, AZ 85233",AZ,-111.804455,4,33.378463,TRUE,"[u'Mexican', u'Restaurants']"
Chandler,102,BJ's Restaurant & Brewhouse,[],business,IMGW6y8wHQCfr_6k-YXg_A,"3155 W.Chandler Blvd. Chandler, AZ 85226",AZ,-111.8976622,4,33.3056593,TRUE,"[u'Food', u'Breweries', u'American (New)', u'Pizza', u'Restaurants']"
Phoenix,20,Wang Express,[],business,KRqtYdnDpwqYfWkFhZYjow,"4747 E Bell Road Suite 19 Phoenix, AZ 85032",AZ,-111.979435,3,33.638907,TRUE,"[u'Chinese', u'Restaurants']"
Mesa,3,Bak'd,[],business,YnhDJp6PCX05x1MEq1Pw3w,"156 W Main St. Mesa, AZ 85209",AZ,-111.8360987,4.5,33.4152626,FALSE,[u'Restaurants']
Surprise,31,Lucky's Pizza,[],business,oPH_GZyKw_QzPAV-TG0x1A,"15508 W Bell Rd Ste 108 Surprise, AZ 85374",AZ,-112.398055,4,33.638793,TRUE,"[u'Pizza', u'Restaurants']"
Phoenix,6,Acapulco Mexican Grill,[],business,85rx25T-XBIMpa6goTQS0g,"114 W Adams St Ste 114 Phoenix, AZ 85003",AZ,-112.075503,3,33.449553,FALSE,"[u'Mexican', u'Restaurants']"
Mesa,29,Bavarian Point Restaurant,[],business,Ih1TGSZyu2Q8htn2JA4tIA,"4815 E Main St Ste 32 Mesa, AZ 85205",AZ,-111.726788,3.5,33.415073,TRUE,"[u'German', u'Restaurants']"
Glendale,15,Restaurant 28,[],business,xL7H-eMQDE-y23VL7MpLsA,"5025 W Olive Ave Glendale, AZ 85302",AZ,-112.1677722,4,33.5672369,FALSE,"[u'Southern', u'Barbeque', u'Restaurants']"
Casa Grande,3,Burger King,[],business,rV9baZEjqw4fEjt0pYP7Ng,"2233 E Florence Boulevard Casa Grande, AZ 85222",AZ,-111.6909119,2.5,32.8794061,TRUE,"[u'Burgers', u'Restaurants']"
Glendale,6,Tony's Cocktail Lounge,[],business,HKr_xfeyrv2Bh7urZsQEVA,"5930 W Greenway Rd Glendale, AZ 85306",AZ,-112.186915,4,33.626197,TRUE,"[u'Bars', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']"
Chandler,90,Mido Sushi,[],business,rr13jM6SUmfPPPGHHMHCgQ,"5965 W Ray Rd Chandler, AZ 85226",AZ,-111.9446939,4,33.32020379,TRUE,"[u'Sushi Bars', u'Japanese', u'Restaurants']"
Phoenix,33,Pugzie's,[],business,-8wyZkzfBmCFkMwCGcR4PQ,"4700 N 16th St Phoenix, AZ 85016",AZ,-112.047907,3.5,33.505884,FALSE,"[u'Sandwiches', u'Restaurants']"
Phoenix,16,Sam's Gyros,[],business,AE7TfOrefJCI_qTvUoAezA,"8941 N Central Ave Phoenix, AZ 85020",AZ,-112.073536,4,33.567452,TRUE,"[u'Fast Food', u'Middle Eastern', u'Restaurants']"
Tempe,49,Sucker Punch Sally's Diner,[],business,fjHUnUP1Lt-YAbeWUx2LrQ,"4 E University Dr Tempe, AZ 85281",AZ,-111.9398864,3,33.4219963,FALSE,"[u'Food', u'Beer, Wine & Spirits', u'American (Traditional)', u'Restaurants']"
Sun City,3,Ji Michael's Diner,[],business,9vRFBoZbHb95zVHMTInoNg,"13039 N 103rd Ave Sun City, AZ 85351",AZ,-112.280938,3.5,33.603587,TRUE,"[u'American (Traditional)', u'Restaurants']"
Avondale,77,Smashburger,[],business,tr4L9VWmPGZtdBD-L2Pofw,"9915 W McDowell Rd Ste 101 Avondale, AZ 85392",AZ,-112.273257,4,33.4641,TRUE,"[u'Burgers', u'Restaurants']"
Phoenix,58,Cheese 'n Stuff,[],business,UWrB5H3G-hhiHMy3iKV2ew,"5042 N Central Ave Phoenix, AZ 85012",AZ,-112.0739972,4.5,33.5102512,TRUE,"[u'Sandwiches', u'Restaurants']"
Mesa,4,Road House Cafe,[],business,Ng64OojrfYmtyBtv_0UMnw,"Mesa, AZ 85208",AZ,-111.6332808,2.5,33.3996663,TRUE,"[u'Cafes', u'Restaurants']"
Carefree,5,Saguaro Grille,[],business,c4FLMLP7hMnAbSiW2o_o3A,"99 Easy St Carefree, AZ 85377",AZ,-111.92344,3,33.825118,FALSE,"[u'Breakfast & Brunch', u'Restaurants']"
Phoenix,5,New China Buffet,[],business,Wns0UP_28xk6uZ-b6LrMnQ,"2939 N 24th Street Phoenix, AZ 85016",AZ,-112.0301937,2.5,33.481724,TRUE,"[u'Buffets', u'Chinese', u'Restaurants']"
Phoenix,12,Chipotle Mexican Grill,[],business,Q777p0iKcL-3k1171OW1TA,"2415 E Baseline Rd Phoenix, AZ 85073",AZ,-112.0292056,4,33.3777009,TRUE,"[u'Tex-Mex', u'Restaurants']"
Tempe,12,Plaid Eatery,[],business,Lub4-HPEabYInC2befLfeg,"1044 S Terrace Rd Tempe, AZ 85281",AZ,-111.9230005,3,33.4170691,FALSE,"[u'Asian Fusion', u'Restaurants']"
Glendale,36,Yellowtail Sushi & Steak,[],business,qjMiVerFZZTu7-VSZijZEQ,"18255 N 83rd Ave Ste B 113 Glendale, AZ 85308",AZ,-112.2365732,4,33.6464133,TRUE,"[u'Steakhouses', u'Sushi Bars', u'Restaurants']"
Glendale,15,Rubio's Fresh Mexican Grill,[],business,EeQlS9VLlfWT25-MeYsJTg,"20210 North 59th Ave Glendale, AZ 85308",AZ,-112.1871614,4,33.66934603,TRUE,"[u'Mexican', u'Restaurants']"
Tempe,49,Chopstick Express,[],business,iZpgRNPogioU5sEaDyl5uw,"939 E Guadalupe Rd Ste 1 Tempe, AZ 85283",AZ,-111.9275536,3,33.3633494,TRUE,"[u'Chinese', u'Restaurants']"
Phoenix,55,Dragon Palace,[],business,lAGDe38li38fyf971CslFg,"13825 N 32nd St Phoenix, AZ 85032",AZ,-112.0124654,4,33.6123075,TRUE,"[u'Chinese', u'Restaurants']"
Mesa,5,Streets of New York,[],business,Ihd5lEko1ctb71UsOWZuuQ,"6638 E Superstition Springs Blvd Mesa, AZ 85206",AZ,-111.6881689,1.5,33.3848771,FALSE,"[u'Pizza', u'Restaurants']"
Gilbert,3,McDonald's,[],business,7Fk9LIRvalyMkeHNea3u2g,"1536 N Higley Rd Gilbert, AZ 85234",AZ,-111.722755,4,33.378138,TRUE,"[u'Burgers', u'Fast Food', u'Restaurants']"
Phoenix,32,Pepe's Taco Villa,[],business,2HHf0hiKtZm5nzt3irlaDA,"2108 W Camelback Rd Phoenix, AZ 85015",AZ,-112.1045404,4,33.5097489,TRUE,"[u'Mexican', u'Restaurants']"
Tempe,34,Hot Wok Mr Cook,[],business,KDfmJTIG-z6W6cl4YC-WDA,"655 W Warner Rd Ste 117 Tempe, AZ 85284",AZ,-111.946871,3.5,33.333612,TRUE,"[u'Chinese', u'Restaurants']"
Phoenix,19,Karim's Cobbler Shop & Deli,[],business,yExYqENb4F6qH6kJxTOaSQ,"333 E Jefferson St Ste 102 Phoenix, AZ 85004",AZ,-112.069322,3.5,33.445682,TRUE,"[u'Delis', u'Restaurants']"
Phoenix,310,Over Easy,[],business,Y-9dJvw-J2d9QKfuL7mKgA,"4730 E Indian School Rd Ste 123 Phoenix, AZ 85018",AZ,-111.9798208,3.5,33.4948197,TRUE,"[u'Breakfast & Brunch', u'Restaurants']"
Scottsdale,4,Union Wine Bar & Grill,[],business,shUiQtVZpk_YCUmMYJZf-g,"3815 N Brown Ave Scottsdale, AZ 85251",AZ,-111.9245517,4,33.4922985,FALSE,"[u'Wine Bars', u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
Tempe,27,Munch A Mania,[],business,BZ5Fqx0dTwZgnLzCcMyJaQ,"2090 E University Dr Tempe, AZ 85281",AZ,-111.896271,4.5,33.422576,TRUE,"[u'Breakfast & Brunch', u'Sandwiches', u'Restaurants']"
Scottsdale,27,Mia Francesca,[],business,vnRwp-LUrxMdJC9je4q9Fw,"20825 N Pima Rd Scottsdale, AZ 85255",AZ,-111.8904642,3,33.6722465,TRUE,"[u'Restaurants', u'Italian']"
Phoenix,108,Duck & Decanter,[],business,HIiVx2mseVWKtx8TKfWC_A,"1651 E Camelback Rd Phoenix, AZ 85016",AZ,-112.0467405,4,33.5092185,TRUE,"[u'Bars', u'Breakfast & Brunch', u'Wine Bars', u'Nightlife', u'Restaurants', u'Sandwiches']"
Paradise Valley,5,Thaifoon Taste of Asia,[],business,93MSg7oEwF8VkIAS-oDtdw,"8777 N Scottsdale Rd Paradise Valley, AZ 85253",AZ,-111.9259237,2,33.5671379,FALSE,[u'Restaurants']
Phoenix,3,Double Headers,[],business,JMjjXpNR4EAooX6jtwNEaw,"Chase Field 401 E Jefferson St Phoenix, AZ 85004",AZ,-112.066662,3,33.444799,TRUE,"[u'Burgers', u'Hot Dogs', u'Restaurants']"
Glendale,6,China Rainbow,[],business,fgFIHU4scmArJH-52fpqFg,"6630 W Cactus Rd Ste 102 Glendale, AZ 85304",AZ,-112.200209,3,33.596727,TRUE,"[u'Chinese', u'Restaurants']"
Laveen,15,Red Dragon Express,[],business,qVWR4NHU3NXlEIaCy67g2g,"5130 W Baseline Rd Ste 108 Laveen, AZ 85339",AZ,-112.1706789,2,33.377663,TRUE,"[u'Chinese', u'Restaurants']"
Glendale,14,Culver's,[],business,l9Xqi_FUukoExs7nBa422w,"5127 N 99th Ave Glendale, AZ 85305",AZ,-112.2724771,4,33.509952,TRUE,"[u'Fast Food', u'Restaurants']"
Scottsdale,60,Thai House,[],business,17DI33J8TkcfzyoiIYLQIw,"6949 E Shea Blvd Scottsdale, AZ 85253",AZ,-111.931282,4,33.581569,TRUE,"[u'Thai', u'Restaurants']"
Tempe,23,Garcia's Mexican Restaurant,[],business,J3INwTy4KZJ8aJwVoOqAJA,"5000 S Arizona Mills Cir Tempe, AZ 85282",AZ,-111.964485,3,33.383123,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,6,Denny's,[],business,YUMvB8pA2yfVeAouAHzn7g,"1601 E Camelback Rd Phoenix, AZ 85073",AZ,-112.047098,2.5,33.5090676,FALSE,"[u'American (Traditional)', u'Diners', u'Restaurants']"
Phoenix,16,Polibertos,[],business,T6dbW2UuWTKar_22zbbiUw,"3220 W Bell Rd Phoenix, AZ 85053",AZ,-112.1292664,4,33.6401052,TRUE,"[u'Mexican', u'Restaurants']"
Mesa,4,Applebee's Neighborhood Grill & Bar,[],business,tK_a3oP-70kAr0u3qvwPPQ,"1143 N Higley Road Mesa, AZ 85205",AZ,-111.7187476,1.5,33.4368125,TRUE,"[u'American (Traditional)', u'Restaurants']"
Phoenix,39,Pizza by Napoli,[],business,5ErKAS0rHOfU33CYjDh2Aw,"3425 W Thunderbird Rd Phoenix, AZ 85053",AZ,-112.1310283,4,33.6108224,TRUE,"[u'Italian', u'Pizza', u'Restaurants']"
Tolleson,25,Blossom Asian Cuisine,[],business,9x0rvR9SSX5mO1vUqx_hnQ,"8350 W Lower Buckeye Rd #106 Tolleson, AZ 85353",AZ,-112.240641,4,33.423246,TRUE,"[u'Chinese', u'Restaurants']"
Scottsdale,9,Chipotle Mexican Grill,[],business,PSIoHJpLPnkoH78iYRk6vQ,"9010 E Indian Bend Rd Scottsdale, AZ 85256",AZ,-111.8876946,3.5,33.53880135,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,9,Pasta and Sugo,[],business,VtHKaOSOPhZqDGf85X1oiw,"2916 N 40th St Phoenix, AZ 85018",AZ,-111.9955864,4.5,33.481025,TRUE,"[u'Food', u'Specialty Food', u'Restaurants', u'Italian']"
Glendale,10,Mama Lupitas,[],business,2zJbG645xRdTfAprhaVQTQ,"6550 W Glendale Ave Glendale, AZ 85301",AZ,-112.20068,4.5,33.53868,TRUE,"[u'Mexican', u'Restaurants']"
Mesa,7,Mafia Mike's,[],business,nd1hq7xxzrL_s420QqhDjw,"1614 N Higley Rd Ste 101 Mesa, AZ 85233",AZ,-111.8036,4,33.3518,FALSE,"[u'Pizza', u'Restaurants']"
Goodyear,47,Bella Luna Ristorante,[],business,FuqWdD44gYFhofESN6JD1A,"14175 W Indian School Rd Goodyear, AZ 85338",AZ,-112.364213,3.5,33.484439,TRUE,"[u'Restaurants', u'Italian']"
Surprise,8,Portofino Ristorante West,[],business,wCqLDgQKqt_4BTm884MKmQ,"12851 W Bell Rd Ste 15 Surprise, AZ 85374",AZ,-112.3373424,3,33.6381341,TRUE,"[u'Restaurants', u'Italian']"
Mesa,57,Urban Picnic,[],business,Bm2PBs_AZEtx93zdtwqUJA,"218 W Main St Mesa, AZ 85201",AZ,-111.837456,4.5,33.415501,TRUE,"[u'Delis', u'American (New)', u'Sandwiches', u'Restaurants']"
Scottsdale,31,Buster's On the Lake,[],business,UVBPF4oYrb0QfgW_DMbLPg,"8320 N Hayden Rd Ste 100 Scottsdale, AZ 85258",AZ,-111.8987131,3.5,33.5577181,TRUE,"[u'Seafood', u'American (Traditional)', u'Restaurants']"
Phoenix,10,Epic Hot Dogs,[],business,FBLVOwO9Ks4t2U0e0mF7HA,"Phoenix, AZ 85003",AZ,-112.0772,3.5,33.449188,TRUE,"[u'Hot Dogs', u'Food Stands', u'Restaurants']"
Glendale,13,Sammy's Sports Bar and Grill,[],business,DK-SRzWGFPykx4pIvsF6_A,"8302 W Glendale Ave Glendale, AZ 85305",AZ,-112.2378285,3,33.5377976,FALSE,"[u'Bars', u'Chicken Wings', u'Nightlife', u'Karaoke', u'Sports Bars', u'Restaurants']"
Phoenix,3,Quizno's Subs,[],business,vu7G9G1Y96iMBNo4z_YOXg,"18635 N 35th Ave Ste 108 Phoenix, AZ 85027",AZ,-112.1341515,2.5,33.6555982,TRUE,"[u'Sandwiches', u'Restaurants']"
Chandler,9,Pasta Pomodoro,[],business,VprXrZ01I5RxhJIyBl3YmQ,"3395 W Chandler Boulevard Chandler, AZ 85226",AZ,-111.9003957,4,33.3055803,FALSE,[u'Restaurants']
Scottsdale,7,Fusion Restaurant and Lounge,[],business,irNhzcao8kH6XkNeE916zA,"4441 N Buckboard Trl Scottsdale, AZ 85251",AZ,-111.9234595,4,33.501724,FALSE,"[u'Bars', u'Food', u'Nightlife', u'Lounges', u'American (New)', u'Restaurants']"
Phoenix,139,Sierra Bonita Grill,[],business,DDnmNTvIIQu2t3WZ2EQx-w,"6933 N 7th St Phoenix, AZ 85014",AZ,-112.064759,4,33.538748,TRUE,"[u'American (Traditional)', u'Mexican', u'Restaurants']"
Gilbert,6,El Pollo Loco,[],business,Knb3qsWKs9765JAGwyV1mA,"4091 S Gilbert Rd Gilbert, AZ 85296",AZ,-111.7890716,3,33.2761079,TRUE,"[u'Fast Food', u'Restaurants']"
Goodyear,5,Taste of Italy 2,[],business,SJVPANlM-ZKzL6Za1i9HYQ,"17750 W Elliot Rd Goodyear, AZ 85338",AZ,-112.4462832,4.5,33.352691,TRUE,"[u'Restaurants', u'Italian']"
Surprise,5,Dunkin Donuts,[],business,BNkSxRUCRAIYV_OZK5T1zA,"17031 W Bell Rd Surprise, AZ 85388",AZ,-112.4243063,3,33.63755338,TRUE,"[u'Food', u'Donuts', u'Breakfast & Brunch', u'Restaurants']"
Glendale,3,Subway,[],business,DTRqKD7StoGVfRGKsow9Jw,"6635 W Happy Valley Rd Glendale, AZ 85310",AZ,-112.202473,4,33.710671,TRUE,"[u'Sandwiches', u'Restaurants']"
Phoenix,10,Qdoba Mexican Grill,[],business,M_GnuvRXvWBl3YNxH-GYFg,"4923 E Chandler Blvd Phoenix, AZ 85048",AZ,-111.9770727,3.5,33.30477141,TRUE,"[u'Fast Food', u'Mexican', u'Restaurants']"
Scottsdale,15,My Fit Foods,[],business,BWHWlMbbfW2uuuZpmkWItg,"8977 N Scottsdale Rd Ste 500 Scottsdale, AZ 85253",AZ,-111.96828,4.5,33.546,TRUE,"[u'Do-It-Yourself Food', u'Health Markets', u'Specialty Food', u'Food', u'Gluten-Free', u'Restaurants']"
Chandler,3,Country Cottage,[],business,FB02CnRWILi_A116tMgpiA,"236 S Wall St Chandler, AZ 85225",AZ,-111.8421862,3.5,33.2994159,FALSE,[u'Restaurants']
Phoenix,18,Gyro's House,[],business,2to5b5taseO9zZ9tnQqhlw,"1810 W Northern Ave Phoenix, AZ 85021",AZ,-112.098337,3.5,33.553457,TRUE,"[u'Greek', u'Mediterranean', u'Restaurants']"
Glendale,9,King Wah Express,[],business,VEDXuvU1gZy3PqD9q32uwQ,"4306 W Northern Ave Ste C Glendale, AZ 85301",AZ,-112.152171,3,33.554038,TRUE,"[u'Chinese', u'Restaurants']"
Goodyear,7,Arby's Roast Beef,[],business,dSrt1yGR3SUhvZvv1wyzrA,"442 N Litchfield Rd Goodyear, AZ 85338",AZ,-112.3583426,3,33.4523343,TRUE,"[u'Fast Food', u'Restaurants']"
Phoenix,3,Voodoo Daddy's Magic Kitchen,[],business,gxQBcIpzjGPCh9Gbncu0qA,"4326 E Cactus Rd Ste C3 Phoenix, AZ 85032",AZ,-111.9869486,4,33.5997853,FALSE,"[u'Cajun/Creole', u'Restaurants']"
Queen Creek,8,Rudy's Restaurant,[],business,lem7XGgKM5a4pAgop2mQqw,"21824 S Ellsworth Road Queen Creek, AZ 85242",AZ,-111.6347787,3.5,33.249485,TRUE,"[u'Mexican', u'Restaurants']"
Phoenix,13,Coco's Family Restaurant,[],business,SZvYxcvYYVRue9MXcEDjsA,"2026 N 7th St Phoenix, AZ 85006",AZ,-112.065371,2.5,33.470783,TRUE,"[u'Bakeries', u'Food', u'American (Traditional)', u'Restaurants']"
Peoria,3,McDonalds Restaurants,[],business,h_DZ88RQR3WnzyhJKhcbTA,"8452 W Thunderbird Rd Peoria, AZ 85381",AZ,-112.2409065,3.5,33.6101712,TRUE,"[u'Fast Food', u'Restaurants']"
